stopId+,stopName,stopLat+,stopLon+
39018,Eastlake Pkwy & Otay Lakes Rd,32.64873294,-116.9654325
39019,Miller Dr & Eastlake Pkwy,32.65305726,-116.9680992
39020,Miller Dr & Boswell Rd,32.65463268,-116.9675337
39021,East H St & Rutgers Av,32.64890017,-116.9869599
39022,Miller Dr & Boswell Rd,32.65491142,-116.9678089
39023,Eastlake Pkwy & Fenton St,32.65049764,-116.9663468
39025,Eastlake Pkwy & Trinidad Cove,32.63629248,-116.9674788
39026,Eastlake Pkwy & Corte Vista,32.63271366,-116.9670599
39027,Eastlake Pkwy & Caminito Positano,32.6301383,-116.9651778
39029,E Palomar St & Oleander Av,32.61461037,-117.0332715
39030,E Palomar St & Medical Center Ct,32.61536355,-117.0201778
39031,E Palomar St & Brashear Pl,32.61780544,-117.0137981
39032,E Palomar St & Santa Maria Rd,32.61971166,-117.0064229
39033,E Palomar St & Heritage Park,32.62333455,-116.99857
39034,E Palomar St & Santa Flora Rd,32.63001837,-116.9919666
39035,E Palomar St & Heritage Park,32.62384815,-116.9972729
39036,E Palomar St & Santa Maria St,32.61944236,-117.0077554
39037,E Palomar St & Santa Olivia Rd,32.61841202,-117.0121568
39038,E Palomar St & Brashear Pl,32.61800486,-117.0139947
39039,E Palomar St & Medical Center Ct,32.61557416,-117.020342
39040,E Palomar St & Oleander Av,32.61484043,-117.0334002
39041,E Palomar St & Nacion Av,32.61480886,-117.0392064
39042,E Palomar St & Nolan Av,32.6142144,-117.0418997
39043,E Palomar St & Melrose Av,32.61348942,-117.0443645
39044,E Palomar St & Melrose Av,32.61342789,-117.0441042
39045,East Palomar St & Vista Sonrisa,32.63147604,-116.9830791
39046,East Palomar St & Santa Rosa Dr,32.63041726,-116.9804069
39047,Olympic Pkwy & Eastlake Pkwy,32.62816563,-116.9655256
39048,East Palomar St & Santa Rosa Dr,32.63123733,-116.9806963
39049,East Palomar St & Santa Cora Av,32.63213357,-116.9848158
39050,H St & 4th Av,32.63341263,-117.0811118
39051,E St & Guava St,32.64320807,-117.086418
39054,E St & 4th Av,32.64361398,-117.0857364
39055,East Palomar St & La Media Rd,32.63222276,-116.9873696
39056,E Palomar & Santa Andrea St,32.62406146,-116.9952254
40006,Poway Rd & Iola Wy,32.9489875,-117.0740159
40007,Poway Rd & Cobblestone Creek Rd,32.9498377,-117.0701577
40009,Poway Rd & Countryside Apt,32.95245292,-117.059095
40010,Poway Rd & Quate Ct,32.95642404,-117.0477407
40011,Poway Rd & Bowron Road,32.95637844,-117.0454322
40016,Twin Peaks Rd & Budwin Ln,32.97818464,-117.0321098
40018,Twin Peaks Rd & Tierra Bonita Rd,32.97809563,-117.0279187
40021,Broadway & Washington St,32.743241,-117.0234289
40022,Twin Peaks Rd & Espola Rd,32.97802316,-117.0245757
40033,Campo Rd & Spring St,32.75257375,-117.0094501
40040,Prospect Av & Fanita Dr,32.83353091,-117.0017265
40041,Jamacha Bl & Grand Av,32.70779953,-116.9970848
40044,Fletcher Pkwy & Westwind Dr,32.80297551,-116.9945532
40046,Campo Rd & Kenwood Dr (9631),32.74792075,-116.9890533
40047,Jamacha Bl & San Diego St,32.70813319,-116.9873121
40049,Campo Rd & Conrad Dr,32.7479056,-116.9869912
40052,Campo Rd & Bonita St,32.74787551,-116.9842004
40053,Mission Gorge Rd & Cuyamaca St,32.83857371,-116.985403
40054,Jamacha Bl & Maya St,32.71359901,-116.9796072
40055,Campo Rd & Granada Av,32.74781767,-116.979123
40057,Mission Gorge Rd & Cottonwood Av,32.83836356,-116.973049
40058,Woodglen Vista Dr & Woodpark Dr,32.86588162,-116.9739363
40059,Washington Av & Johnson Av,32.78760424,-116.9712397
40060,Jamacha Bl & Sweetwater Springs Bl,32.7253478,-116.9690036
40063,Chase Av & Estes St,32.7803064,-116.9661564
40064,Madison Av & Compton St,32.80061309,-116.965521
40065,Washington Av & Sunshine Av,32.78758626,-116.9653566
40067,Chase Av & Magnolia Av,32.78030716,-116.9627011
40068,Madison Av & Magnolia Av,32.80069368,-116.9634682
40071,Jamacha Bl & Lamplighter Village Dr,32.7297452,-116.9614468
40072,Graves Av & Prospect Av,32.83056325,-116.9607609
40076,Madison Av & Mollison Av,32.8001498,-116.9514229
40084,Madison Av & 2nd St,32.80012498,-116.9372665
40086,Madison Av & E Main St,32.80015202,-116.9313959
40087,Washington Av & Jamacha Rd,32.78758705,-116.929213
40089,Woodside Av & Emerald Hill Ln,32.85649399,-116.9272049
40090,Mapleview St & Vine St,32.86290809,-116.921819
40094,Old Hwy 80 & Spring View Ct,32.84758666,-116.8689704
40095,Old Hwy 80 & Hawley Rd,32.85638385,-116.8346875
40096,Old Hwy 80 & Silva Rd,32.85732891,-116.8254098
40097,Old Hwy 80 & Alpine Bl,32.85811406,-116.8196739
40098,Alpine Bl & Peutz Valley Rd,32.84775401,-116.8072697
40099,Alpine Bl & Tavern Rd,32.83768718,-116.7796176
40100,Alpine Bl & Rock Terrace Rd,32.83447923,-116.754127
40101,Alpine Bl & South Grade Rd,32.83442945,-116.750486
40102,Willows Rd & Hillcrest Dr,32.83457237,-116.7236557
40103,Willows Rd & Viejas Grade Rd,32.83699591,-116.7187658
40108,Poway Rd & Sabre Springs Pkwy,32.94676584,-117.0953204
40109,Poway Rd & Creekview Dr,32.94614954,-117.0897664
40110,Poway Rd & Springbrooke Dr,32.94546556,-117.0836154
40111,Poway Rd & Springhurst Dr,32.94722542,-117.0773537
40113,Poway Rd & Oak Knoll Rd,32.95096378,-117.0669572
40114,Poway Rd & Pomerado Rd,32.95168938,-117.0615296
40116,Poway Rd & Silver Lake Dr,32.95510878,-117.0556018
40118,Poway Rd & Carriage Rd,32.95646136,-117.0530159
40130,Broadway & Buena Vista Av,32.74255179,-117.0337779
40131,Twin Peaks Rd & Midland Rd,32.97824711,-117.0352637
40132,Lake Murray Bl & Baltimore Dr,32.78120832,-117.031763
40134,Lake Murray Bl & Aztec Dr,32.78305795,-117.0287372
40142,Lake Murray Bl & El Paso St,32.78999045,-117.0211648
40148,Prospect Av & Mesa Rd,32.83045472,-117.016584
40150,Mission Gorge Rd & 8301,32.83560735,-117.0158248
40151,Prospect Av & Brodie Ln,32.8311459,-117.0132662
40155,Prospect Av & Dortha Ct,32.8316399,-117.0107117
40156,Prospect Av & Holden Rd,32.83205614,-117.0087262
40157,Grossmont Center Dr & Healthcare Dr,32.7791695,-117.0083259
40158,Prospect Av & Dove Hill Dr,32.83257446,-117.0066732
40161,Campo Rd & Merritt Bl,32.75225635,-117.0047377
40162,Prospect Av & Placid View Rd,32.83288332,-117.0051588
40165,Campo Rd & Bancroft Dr,32.75119123,-117.0009231
40166,Fletcher Pkwy & Navajo Rd,32.80194156,-116.9996343
40167,Campo Rd & Helix Ln,32.75037916,-116.9975109
40168,Fletcher Pkwy & Garfield Av,32.80251646,-116.9968372
40170,Jamacha Bl & La Presa Av,32.70772042,-116.9928904
40176,Campo Rd & Barcelona St,32.74784017,-116.9813575
40179,Fletcher Pkwy & Cuyamaca St,32.80724769,-116.9787168
40180,W Main St & Richfield Av,32.79487535,-116.9734001
40183,Madison Av & Johnson Av,32.80030796,-116.969313
40184,Fletcher Pkwy & Johnson Av,32.80748412,-116.9693326
40187,Mission Gorge Rd & Edgemoor Dr,32.83831331,-116.9703594
40188,Washington Av & Emerald Av,32.78759018,-116.9684673
40189,Washington Av & Magnolia Av,32.7875818,-116.9618489
40190,Madison Av & Magnolia Av,32.80085645,-116.9614583
40191,Broadway & Graves Av,32.80755804,-116.9598852
40192,Jamacha Bl & Trace Rd,32.73339002,-116.9580423
40193,Madison Av & Ballantyne St,32.80085449,-116.9574945
40194,Broadway & Ballantyne St,32.80757869,-116.9577243
40195,Washington Av & Avocado Av,32.78757228,-116.9572902
40197,Washington Av & Lincoln Av,32.78756153,-116.9533986
40201,Washington Av & Mollison Av,32.7875654,-116.9503009
40202,Broadway & Mollison Av,32.80759726,-116.9506132
40204,Washington Av & Anza St,32.78756808,-116.9478866
40205,Washington Av & 1st St,32.78757801,-116.9441773
40206,Madison Av & 1st St (Wells Park),32.800129,-116.9434269
40207,Broadway & 1st St,32.8076029,-116.9442636
40210,Washington Av & Ballard St,32.78758163,-116.941083
40213,Washington Av & 2nd St,32.78760008,-116.9367913
40214,Cuyamaca College Dr & Jamacha Rd,32.74114685,-116.9389984
40216,Broadway & Bostonia St,32.80761149,-116.9333641
40217,Jamacha Rd & Fury Ln,32.7427666,-116.934393
40219,Washington Av & Dorothy St,32.78760464,-116.9329974
40221,Broadway & Coleen Ct,32.80761438,-116.9288533
40222,Woodside Av & Erwin Ln,32.85621696,-116.9291045
40223,Jamacha Rd & Willow Glen Dr,32.74491151,-116.9287215
40224,Jamacha Rd & Hilton Head Rd,32.74661557,-116.927219
40225,Broadway & 3rd St,32.80760998,-116.9256475
40227,Woodside Av & Channel Rd,32.85672869,-116.9249989
40232,Business 8 & Los Coches Rd,32.83248939,-116.9051954
40233,Business 8 & Pinkard Ln,32.84194286,-116.8875801
40234,Pecan Park Ln & Olde Hwy 80,32.84351089,-116.8798067
40235,Pecan Park Ln & Rios Canyon Rd,32.8437858,-116.8770932
40236,Old Hwy 80 & Bond Av,32.84725489,-116.8704561
40239,Old Hwy 80 & Labrador Ln,32.85052702,-116.8580016
40240,Arnold Wy & Alpine Grove Ln,32.83579015,-116.7733099
40241,Alpine Bl & Arnold Wy,32.83538515,-116.7663601
40242,Alpine Bl & Bay Meadows Dr,32.83477645,-116.7587255
40243,Willows Rd & Willowside Ter,32.83564163,-116.7214705
40244,B St & 5th Av,32.71787302,-117.1598874
40250,Poway Rd & Iola Wy,32.94942835,-117.0734398
40251,Poway Rd & 12222 (Pomerado Plaza),32.95117702,-117.0671287
40252,Poway Rd & Ridge Dale Dr,32.95331211,-117.0584216
40255,Aubrey St & Community Rd,32.97122332,-117.0402353
40259,Mission Gorge Rd & West Hills Pkwy,32.83710258,-117.0259434
40262,Lake Murray Bl & El Paso St,32.79017877,-117.0213779
40263,Carlton Oaks Dr & Cadorette Av,32.84136408,-117.0213414
40266,Prospect Av & Mesa Rd,32.83067146,-117.016205
40268,Prospect Av & Brodie Ln,32.83129441,-117.0132512
40269,Carlton Oaks Dr & Wethersfield Rd,32.84241912,-117.0138849
40271,Prospect Av & Holden Rd,32.83220093,-117.0088707
40272,Carlton Oaks Dr & Burning Tree Wy,32.84359707,-117.0096136
40274,Campo Rd & Kenwood Dr,32.75280186,-117.0076631
40275,Prospect Av & Our Wy,32.83265135,-117.0066836
40276,Jamacha Bl & Thayer Dr,32.70784428,-117.0041819
40277,Campo Rd & Merritt Bl,32.75232341,-117.0045593
40278,Prospect Av & Placid View Dr,32.83317461,-117.004266
40279,Campo Rd & Bancroft Dr,32.75139532,-117.0008078
40280,Jamacha Bl & Grand Av,32.70799798,-116.9978992
40281,Fletcher Pkwy & Garfield Av,32.80272943,-116.9970701
40282,Campo Rd & Rogers Rd,32.74815074,-116.9919466
40284,Jamacha Bl & San Juhn St,32.70801695,-116.9906563
40285,Jamacha Bl & San Diego St,32.70841299,-116.9869438
40286,Campo Rd & Conrad Dr,32.74809677,-116.9867359
40289,Fletcher Pkwy & Cuyamaca St,32.80767447,-116.9785869
40292,Madison Av & Johnson Av,32.80049214,-116.969308
40294,Mission Gorge Rd & 1St-Magnolia Ave,32.83852873,-116.9687659
40295,Madison Av & Compton St,32.80079818,-116.9644095
40296,Madison Av & Magnolia Av,32.80099177,-116.9627276
40297,2nd St & Delia Ln,32.85883198,-116.9625555
40298,Jamacha Bl & Trace Rd,32.73348222,-116.9582609
40300,Washington Av & Avocado Av,32.78777451,-116.957012
40305,Jamacha Rd & Campo Rd,32.73993408,-116.9410898
40306,Madison Av & June Wy,32.80027558,-116.9481435
40307,Washington Av & Anza St,32.78777912,-116.9479924
40308,Broadway & Anza St,32.80783031,-116.9478031
40309,Madison Av & 1st St,32.80027359,-116.9441082
40315,Madison Av & 2nd St,32.80027637,-116.9347521
40316,Washington Av & Dorothy St,32.78778398,-116.9333697
40318,Madison Av & E Main St,32.80028162,-116.929324
40319,Woodside Av & Erwin Ln,32.85640807,-116.9293372
40321,Woodside Av & Channel Rd,32.85699496,-116.9250595
40322,Woodside Av & Los Coches Rd,32.85738304,-116.9219331
40327,Business 8 & East Lakeview Rd,32.84033063,-116.8937219
40328,Business 8 & Pinkard Ln,32.84193629,-116.8883192
40329,Old Hwy 80 & Pecan Park Ln,32.84392341,-116.8797575
40330,Old Hwy 80 & Labrador Ln,32.85058662,-116.8581779
40331,Arnold Wy & Alpine Grove Ln,32.8359467,-116.7733368
40332,Arnold Wy & Olivewood Ln,32.83508981,-116.7686275
40333,Arnold Wy & Alpine Bl,32.83540656,-116.7671546
40334,Willows Rd & Hillcrest Dr,32.83479847,-116.7234649
40335,Willows Rd & Willowside Ter,32.83560173,-116.7218414
40336,Willows Rd & Viejas Grade Rd,32.83734661,-116.7183314
40343,Poway Rd & Creekview Dr,32.94655619,-117.090595
40344,Poway Rd & Springbrook Dr,32.94586468,-117.0843428
40345,Poway Rd & Springhurst Dr,32.94682667,-117.078618
40346,Poway Rd & Francine Ter,32.94997693,-117.0707132
40347,Poway Rd & Pomerado Rd,32.95197347,-117.0630514
40348,Espola Rd & Cresta Dr,33.01868568,-117.0591178
40349,Poway Rd & Silver Lake Dr,32.95464838,-117.0566604
40350,Espola Rd & Alondra Dr,33.01835349,-117.0565342
40351,Poway Rd & Carriage Rd,32.95622612,-117.054533
40352,Espola Rd & Summerfield Ln,33.01886344,-117.0537724
40354,Espola Rd & Avenida Florencia,33.01878917,-117.0478341
40355,Poway Rd & Tarascan Rd,32.95667477,-117.0472181
40356,Poway Rd & Tarascan Rd (Library Plaza),32.95665896,-117.0454054
40358,Espola Rd & Valle Verde Rd,33.0187898,-117.0456026
40359,Poway Rd & Community Rd,32.95659971,-117.041359
40360,Espola Rd & Martincoit Rd,33.01876163,-117.0401313
40361,Aubrey St & York Av,32.97122802,-117.0386377
40362,Espola Rd & Cloudcroft Dr,33.01874808,-117.0375147
40363,Poway Rd & Midland Rd,32.95657485,-117.038366
40364,Broadway & Buena Vista Av,32.74281513,-117.0347233
40366,Aubrey St & Midland Rd,32.97123573,-117.036564
40369,Espola Rd & Orchard Bend Rd,33.01872474,-117.0338312
40372,Lake Murray Bl & Cowles Mountain Bl,32.78265371,-117.0296414
40374,Espola Rd & Westling St,33.01860347,-117.0312756
40376,Espola Rd & Old Coach Rd,33.01839429,-117.0291434
40380,Broadway & Washington St,32.74351409,-117.023272
40382,Mission Gorge Rd & Big Rock Rd,32.83665929,-117.020802
40383,Allison Av & Pine St,32.76611671,-117.0176995
40384,Carlton Oaks Dr & Massot Av,32.84143324,-117.0172982
40387,Prospect Av & Dortha Ct,32.83179333,-117.0107912
40389,Carlton Oaks Dr & Pebble Beach Dr,32.84398513,-117.0081876
40390,La Mesa Bl & Wilson St,32.77218323,-117.0064732
40395,Jamacha Bl & Kempton St,32.70787707,-117.0024136
40397,Carlton Oaks Dr & Darcy Ct,32.84526956,-116.9999383
40398,Campo Rd & Helix Ln,32.75073149,-116.9983302
40401,Jamacha Bl & La Presa Av,32.70793229,-116.9937635
40402,Fletcher Pkwy & Hacienda Dr,32.80323132,-116.9945196
40405,Campo Rd & Kenwood Dr (9628),32.748112,-116.988785
40407,Jamacha Bl & Omega St,32.70889233,-116.984916
40408,Campo Rd & Bonita St,32.74807513,-116.984833
40409,Mission Gorge Rd & Cuyamaca St,32.83883108,-116.9855679
40410,Town Center Pkwy & Cuyamaca St,32.84318098,-116.984341
40412,Campo Rd & Barcelona St,32.74804465,-116.9821008
40414,Campo Rd & Granada Av,32.74802629,-116.9796321
40416,Fletcher Pkwy & Marshall Av,32.80778564,-116.9769801
40417,Mission Gorge Rd & Cottonwood Av,32.83863332,-116.9739173
40418,Washington Av & Lemon Av,32.78779275,-116.9733139
40420,Washington Av & Johnson Av,32.78778863,-116.9711989
40422,Mission Gorge Rd & Edgemoor Dr,32.83856801,-116.9705145
40423,Jamacha Bl & Sweetwater Springs Bl,32.72526294,-116.9694159
40424,Washington Av & Johnson Av,32.78775079,-116.9701476
40425,2nd St & Carreta Dr,32.85882373,-116.9687232
40429,Austin Dr & Moorpark Ct,32.73187551,-116.9652068
40431,Washington Av & Sunshine Av,32.78777249,-116.965472
40432,2nd St & Cleary St,32.85883115,-116.9655515
40433,Fletcher Pkwy & Magnolia Av,32.80789532,-116.9657331
40434,Austin Dr & Calavo Dr,32.73332551,-116.9635146
40436,Washington Av & Magnolia Av,32.78780273,-116.9626186
40438,Jamacha Bl & Calavo Dr,32.73126816,-116.9599633
40440,Calle Verde & Via Mercado,32.74779544,-116.9584052
40442,Madison Av & Ballantyne St,32.80098292,-116.9585825
40443,Broadway & Ballantyne St,32.80781721,-116.9587872
40445,Washington Av & Lincoln Av,32.7877758,-116.9539014
40447,Washington Av & Mollison Av,32.78776551,-116.9513633
40448,Madison Av & Mollison Av,32.80036867,-116.9516003
40449,Broadway & Mollison Av,32.80782446,-116.9517444
40450,Washington Av & 1st St,32.78779222,-116.9451844
40451,Broadway & 1st St,32.80784791,-116.9451703
40453,Washington Av & Ballard St,32.78777328,-116.9417059
40455,Washington Av & South 2nd St,32.78779029,-116.9376778
40456,Cuyamaca College Dr & Jamacha Rd,32.74152853,-116.9390632
40459,Madison Av & 2nd St,32.80030422,-116.9371605
40460,Broadway & 2nd St,32.80783813,-116.9366042
40462,Jamacha Rd & Fury Ln,32.74291189,-116.9349567
40464,Broadway & Bostonia St,32.80783742,-116.9337597
40466,Madison Av & Grape St,32.80030456,-116.9311465
40467,Jamacha Rd & Willow Glen Dr,32.74477499,-116.9300538
40468,Washington Av & Jamacha Rd,32.78778384,-116.9289119
40469,Broadway & 3rd St,32.80784596,-116.9272245
40470,Woodside Av & Prospect Av,32.85675476,-116.926764
40472,Broadway & E Main St,32.80783872,-116.9230196
40475,E Main St & Pepper Dr,32.81470259,-116.9170721
40479,Business 8 & Los Coches Rd,32.83221114,-116.905838
40480,Old Hwy 80 & 14232 (Pecan Park Ln),32.84484946,-116.8765505
40481,Old Hwy 80 & Bond Av,32.84735197,-116.870828
40482,Old Hwy 80 & Chimney Rock Ln,32.84772757,-116.8693719
40483,Old Hwy 80 & Flinn Crest St,32.8480347,-116.8651119
40484,Old Hwy 80 & Oak Creek Rd,32.85583309,-116.8429843
40485,Old Hwy 80 & Hawley Rd,32.85652658,-116.8347275
40486,Old Hwy 80 & Silva Rd,32.85752793,-116.8251669
40487,Olde Hwy 80 & Dunbar Ln,32.85798268,-116.8201517
40488,Alpine Bl & Peutz Valley Rd,32.84797365,-116.8073232
40489,Alpine Bl & Tavern Rd,32.83789979,-116.7787463
40490,Arnold Wy & Olivewood Ln,32.8352547,-116.7686317
40491,Alpine Bl & Rock Terrace Rd,32.83467055,-116.7543885
40494,Graves Av & Hart Dr,32.81165177,-116.9615781
40498,Sabre Springs Pkwy & Savannah Creek Rd,32.94890769,-117.0964135
40501,Pomerado Rd & Leona Ln,32.95706379,-117.062616
40502,Pomerado Rd & Glen Oak Rd,32.97389023,-117.0625824
40503,Pomerado Rd & Kaitz St,32.98715115,-117.0588862
40504,Pomerado Rd & Bernardo Hts Pkwy,33.0019308,-117.0583014
40505,Pomerado Rd & Pomerado Hospital,32.99686994,-117.05802
40508,Midland Rd & Poway Rd,32.95732736,-117.0367297
40510,Lake Murray Bl & Bob St,32.78684059,-117.0251296
40517,Mesa Rd & Prospect Av,32.83123867,-117.0169262
40522,Sweetwater Rd & Troy St,32.7373678,-117.0145612
40524,Mesa Rd & 8702,32.83362346,-117.0148536
40533,Carlton Hills Bl & Mast Bl,32.85145336,-116.9986266
40534,Carlton Hills Bl & Carlton Oaks Dr,32.8459352,-116.998495
40535,Carlton Hills Bl & Stoyer Dr,32.84931387,-116.9979116
40538,Sweetwater Springs Bl & Moorpark St,32.73314344,-116.9716622
40540,Johnson Av & Arnele Av,32.80556073,-116.9711231
40541,Johnson Av & W Main St,32.79595479,-116.9711258
40543,Magnolia Av & Mast Bl,32.85591251,-116.9711808
40544,Magnolia Av & Frank Ln,32.85127568,-116.9707358
40545,Sweetwater Springs Bl & Jamacha Bl,32.7269946,-116.9703372
40549,Magnolia Av & Park Av,32.83979406,-116.9681153
40551,Graves Av & Greenfield Dr,32.81392634,-116.9613035
40554,Graves Av & Graves Ln,32.81732351,-116.9589061
40563,Winter Gardens Bl & Fair Ln,32.84037326,-116.9333645
40564,Jamacha Rd & Sunnyland Av,32.79070683,-116.931658
40565,Winter Gardens Bl & Rockcrest Rd,32.84569819,-116.931169
40566,Jamacha Rd & Washington Av,32.78899482,-116.9296111
40582,Pomerado Rd & 9th St,32.95839129,-117.0626185
40583,Pomerado Rd & Meadowbrook Ln,32.96173889,-117.0626266
40585,Pomerado Rd & Holland Rd,32.96904459,-117.0625931
40586,Pomerado Rd & Colony Dr,32.98079243,-117.0624669
40587,Pomerado Rd & Adobe Ridge Rd,32.98252471,-117.0623557
40588,Pomerado Rd & Heath Dr,32.98518014,-117.0606193
40589,Pomerado Rd & Caminto Vecinos,33.01440209,-117.058501
40590,Pomerado Rd & Casa Avenida,32.99170458,-117.0581682
40591,Pomerado Rd & Stone Canyon Rd,33.0037576,-117.0580246
40593,Pomerado Rd & Monte Vista Rd,32.99511605,-117.0580756
40595,Pomerado Rd & Nacido Dr,33.00712245,-117.0570737
40596,Pomerado Rd & Higa Pl,33.01108759,-117.0563696
40600,Midland Rd & Cynthia Ln,32.9608693,-117.0364321
40601,Midland Rd & Janette Ln,32.96405881,-117.0362324
40602,Midland Rd & Edgemoor St,32.96678748,-117.036322
40605,Lake Murray Bl & Marengo Av,32.78479445,-117.0262049
40616,Spring St & Palm Av,32.7556245,-117.014801
40617,Sweetwater Rd & Blossom Ln,32.724579,-117.0145771
40620,Sweetwater Rd & Palm St,32.73433327,-117.0145934
40622,Mesa Rd & Graham Ter,32.83490009,-117.0137513
40638,Cuyamaca St & Mission Gorge Rd,32.83757662,-116.9839133
40639,Jamacha Bl & Maya St,32.71278831,-116.9809822
40643,Jamacha Bl & Whitestone Rd,32.7154411,-116.9771775
40644,Campo Rd & Agua Dulce Bl,32.74527596,-116.9757521
40645,Jamacha Bl & Spring Glen Ln,32.72015338,-116.973201
40646,Sweetwater Springs Bl & Del Rio Rd,32.74305611,-116.9727873
40647,Sweetwater Springs Bl & Cristobal Dr,32.74011368,-116.9725843
40648,Sweetwater Springs Bl & Austin Dr,32.73066686,-116.9716972
40649,Johnson Av & Madison Av,32.80000323,-116.9711362
40651,Magnolia Av & Woodglen Vista Dr,32.86566129,-116.9711923
40652,Magnolia Av & Mast Bl,32.85471406,-116.9712003
40654,Johnson Av & Grant Av,32.78601468,-116.9709306
40655,Magnolia Av & Rockville St,32.83678327,-116.9664788
40659,Los Ranchitos Rd & Aquilla Dr,32.86205807,-116.9597973
40660,Graves Av & Bradley Av,32.8185373,-116.9590851
40667,2nd St & Persimmon Av,32.81068978,-116.935842
40668,2nd St & Greenfield Dr,32.81290227,-116.9358462
40669,Jamacha Rd & Lexington Av,32.79194659,-116.9331124
40670,Winter Gardens Bl & Royal Rd,32.82332865,-116.9336065
40671,Winter Gardens Bl & Orchard Rd,32.82506834,-116.9336233
40672,Winter Gardens Bl & Creekford Dr,32.83816768,-116.9336013
40673,Winter Gardens Bl & Sapota Dr,32.83082919,-116.9326198
40674,Winter Gardens Bl & Woodside Av,32.85524875,-116.9312364
40675,Winter Gardens Bl & Lemoncrest Dr,32.84882003,-116.9312453
40676,Winter Gardens Bl & Wintercrest Dr,32.85170045,-116.9312415
40678,Jamacha Rd & Chase Av,32.76824454,-116.9279904
40679,Jamacha Rd & Rancho Winchester Ln,32.77409054,-116.9279898
40680,Jamacha Rd & Granite Hills Dr,32.78495225,-116.9280344
40681,Jamacha Rd & Gustavo St,32.78189383,-116.9279197
40682,Jamacha Rd & Calle Albara,32.75252542,-116.9276027
40683,Jamacha Rd & Brabham St,32.74937923,-116.9274549
40684,Woodside Av & River St,32.85710786,-116.9225009
40685,E Main St & Greenfield Dr,32.81215496,-116.9187628
40687,E Main St & Sydney Ter,32.81755316,-116.9151616
40688,E Main St & Lavala Ln,32.82088368,-116.9142558
40698,Pomerado Rd & Twin Peaks Rd,32.98304454,-117.0618812
40699,Pomerado Rd & Monte Vista Rd,32.99495019,-117.0578001
40700,Pomerado Rd & Nacido Dr,33.00720144,-117.0567613
40701,Community Rd & Twin Peaks Rd,32.97424543,-117.0404256
40702,Midland Rd & Janette Ln,32.96396704,-117.0359675
40703,Lake Murray Bl & Marengo Av,32.78474133,-117.0259116
40704,Lake Murray Bl & Stadler St,32.78632642,-117.0251609
40705,Espola Rd & Country Day Rd,33.01286833,-117.0236922
40706,Espola Rd & Durhullen Dr,32.98407275,-117.0232267
40715,Spring St & Palm Av,32.75492429,-117.0133637
40717,Mesa Rd & 8701,32.83328853,-117.0147921
40718,Mesa Rd & Graham Ter,32.83440161,-117.013913
40725,Cuyamaca St & Buena Vista Av,32.83453142,-116.9838944
40729,Sweetwater Springs Bl & Campo Rd,32.74328536,-116.9725941
40731,Sweetwater Springs Bl & Rothgard Rd,32.73879655,-116.9722191
40732,Sweetwater Springs Bl & Moorpark St,32.7334831,-116.9713886
40733,Johnson Av & Madison Av,32.80018601,-116.9709001
40739,Calavo Dr & Ranchwood Dr,32.73239469,-116.9619299
40741,Graves Av & Prospect Av,32.83028041,-116.9607163
40746,Winter Gardens Bl & Royal Rd,32.82391003,-116.9333441
40747,Winter Gardens Bl & Rockcrest Rd,32.84594112,-116.9309755
40748,Winter Gardens Bl & Woodside Av,32.85522281,-116.9309562
40749,Jamacha Rd & Plantation Wy,32.77408388,-116.9277002
40750,Jamacha Rd & Granite Hills Dr,32.78472571,-116.9277463
40751,Jamacha Rd & Gustavo St,32.78287326,-116.9277418
40752,Jamacha Rd & Calle Albara,32.75284084,-116.9272213
40755,E Main St & Pepper Dr,32.81393888,-116.9172076
40757,Lake Jennings Park Rd & Business 8,32.8458556,-116.8824412
40764,Sabre Springs Pkwy & Savannah Creek Rd,32.94910742,-117.0961449
40765,Pomerado Rd & Poway Rd,32.95222013,-117.0623235
40766,Pomerado Rd & Robison Bl,32.95528193,-117.0623257
40767,Pomerado Rd & Mcferon Rd,32.95751661,-117.0623007
40768,Pomerado Rd & 9th St,32.95911875,-117.062335
40769,Pomerado Rd & Meadowbrook Ln,32.96404112,-117.062361
40770,Pomerado Rd & Vaughan Rd,32.96637457,-117.062363
40771,Pomerado Rd & Holland Rd,32.97024476,-117.062314
40772,Pomerado Rd & Glen Oak Rd,32.97404899,-117.0622644
40773,Pomerado Rd & Colony Dr,32.98134712,-117.0621264
40775,Pomerado Rd & Nazas Dr,32.98538248,-117.0599395
40776,Pomerado Rd & Kaitz St,32.98750575,-117.0584589
40777,Pomerado Rd & Bernardo Heights Pkwy,33.00177594,-117.058026
40778,Pomerado Rd & Caminito Vecinos,33.01484176,-117.0585148
40779,Pomerado Rd & Roberto Wy,32.99070534,-117.0579829
40780,Pomerado Rd & Stone Canyon Rd,33.00441159,-117.0576262
40781,Pomerado Rd & Via Monte Claro,32.99366907,-117.0578503
40782,Pomerado Rd & Pomerado Hospital,32.99702587,-117.0577116
40784,Pomerado Rd & Avenida La Valencia,33.01173952,-117.0562875
40789,Midland Rd & Poway Rd,32.95750512,-117.0364378
40790,Midland Rd & Cynthia Ln,32.96078865,-117.0361477
40793,Espola Rd & High Valley Rd,32.9897716,-117.0243433
40794,Espola Rd & Lake Poway Rd,33.00770858,-117.0238327
40795,Espola Rd & Morning Air Rd,33.00941885,-117.0237173
40797,Espola Rd & Sandhill Rd,33.00241136,-117.0235382
40802,Mesa Rd & Prospect Av,32.83199803,-117.0159138
